Taxonomy,Sample,Abundance,basin,Phylum,Class,Order,Family,Core,Depth
Bacteria;Patescibacteria;Gracilibacteria;Absconditabacteriales (SR1),Med_48,NA,Mediterranean,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales (SR1),1,4-8 cm
Bacteria;Patescibacteria;Gracilibacteria;Absconditabacteriales (SR1),CS_48,NA,Caspian,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales (SR1),1,4-8 cm
Bacteria;Poribacteria;uncultured Firmicutes bacterium;(uncultured Firmicutes bacterium),CS_2_04,NA,Caspian,Bacteria,Poribacteria,uncultured Firmicutes bacterium,(uncultured Firmicutes bacterium),2,0-4 cm
Bacteria;Poribacteria;uncultured Firmicutes bacterium;(uncultured Firmicutes bacterium),CS,NA,Caspian,Bacteria,Poribacteria,uncultured Firmicutes bacterium,(uncultured Firmicutes bacterium),,
Bacteria;Poribacteria;uncultured Firmicutes bacterium;(uncultured Firmicutes bacterium),CS_2_1216,NA,Caspian,Bacteria,Poribacteria,uncultured Firmicutes bacterium,(uncultured Firmicutes bacterium),2,12-16 cm
Bacteria;Poribacteria;uncultured Firmicutes bacterium;(uncultured Firmicutes bacterium),Med_04,4,Mediterranean,Bacteria,Poribacteria,uncultured Firmicutes bacterium,(uncultured Firmicutes bacterium),1,0-4 cm
Bacteria;Poribacteria;uncultured Firmicutes bacterium;(uncultured Firmicutes bacterium),CS_2_2024,3,Caspian,Bacteria,Poribacteria,uncultured Firmicutes bacterium,(uncultured Firmicutes bacterium),2,20-24 cm
Bacteria;Poribacteria;uncultured Firmicutes bacterium;(uncultured Firmicutes bacterium),Med_1216,1,Mediterranean,Bacteria,Poribacteria,uncultured Firmicutes bacterium,(uncultured Firmicutes bacterium),1,12-16 cm
Bacteria;Poribacteria;uncultured Firmicutes bacterium;(uncultured Firmicutes bacterium),CS_2_3235,4,Caspian,Bacteria,Poribacteria,uncultured Firmicutes bacterium,(uncultured Firmicutes bacterium),2,32-35 cm
Bacteria;Poribacteria;uncultured Firmicutes bacterium;(uncultured Firmicutes bacterium),Med_1620,1,Mediterranean,Bacteria,Poribacteria,uncultured Firmicutes bacterium,(uncultured Firmicutes bacterium),1,16-20 cm
Bacteria;Poribacteria;uncultured Firmicutes bacterium;(uncultured Firmicutes bacterium),CS_2_48,13,Caspian,Bacteria,Poribacteria,uncultured Firmicutes bacterium,(uncultured Firmicutes bacterium),2,4-8 cm
Bacteria;Poribacteria;uncultured Firmicutes bacterium;(uncultured Firmicutes bacterium),Med_2428,NA,Mediterranean,Bacteria,Poribacteria,uncultured Firmicutes bacterium,(uncultured Firmicutes bacterium),1,24-28 cm
Bacteria;Poribacteria;uncultured Firmicutes bacterium;(uncultured Firmicutes bacterium),CS_2_812,NA,Caspian,Bacteria,Poribacteria,uncultured Firmicutes bacterium,(uncultured Firmicutes bacterium),2,8-12 cm
Bacteria;Poribacteria;uncultured Firmicutes bacterium;(uncultured Firmicutes bacterium),Med_48,NA,Mediterranean,Bacteria,Poribacteria,uncultured Firmicutes bacterium,(uncultured Firmicutes bacterium),1,4-8 cm
Bacteria;Poribacteria;uncultured Firmicutes bacterium;(uncultured Firmicutes bacterium),CS_48,6,Caspian,Bacteria,Poribacteria,uncultured Firmicutes bacterium,(uncultured Firmicutes bacterium),1,4-8 cm
Bacteria;WS1;uncultured organism;(uncultured organism),CS_2_04,NA,Caspian,Bacteria,WS1,uncultured organism,(uncultured organism),2,0-4 cm
Bacteria;WS1;uncultured organism;(uncultured organism),CS,NA,Caspian,Bacteria,WS1,uncultured organism,(uncultured organism),,
Bacteria;WS1;uncultured organism;(uncultured organism),CS_2_1216,NA,Caspian,Bacteria,WS1,uncultured organism,(uncultured organism),2,12-16 cm
Bacteria;WS1;uncultured organism;(uncultured organism),Med_04,4,Mediterranean,Bacteria,WS1,uncultured organism,(uncultured organism),1,0-4 cm
Bacteria;WS1;uncultured organism;(uncultured organism),CS_2_2024,NA,Caspian,Bacteria,WS1,uncultured organism,(uncultured organism),2,20-24 cm
Bacteria;WS1;uncultured organism;(uncultured organism),Med_1216,NA,Mediterranean,Bacteria,WS1,uncultured organism,(uncultured organism),1,12-16 cm
Bacteria;WS1;uncultured organism;(uncultured organism),CS_2_3235,NA,Caspian,Bacteria,WS1,uncultured organism,(uncultured organism),2,32-35 cm
Bacteria;WS1;uncultured organism;(uncultured organism),Med_1620,NA,Mediterranean,Bacteria,WS1,uncultured organism,(uncultured organism),1,16-20 cm
Bacteria;WS1;uncultured organism;(uncultured organism),CS_2_48,NA,Caspian,Bacteria,WS1,uncultured organism,(uncultured organism),2,4-8 cm
Bacteria;WS1;uncultured organism;(uncultured organism),Med_2428,NA,Mediterranean,Bacteria,WS1,uncultured organism,(uncultured organism),1,24-28 cm
Bacteria;WS1;uncultured organism;(uncultured organism),CS_2_812,NA,Caspian,Bacteria,WS1,uncultured organism,(uncultured organism),2,8-12 cm
Bacteria;WS1;uncultured organism;(uncultured organism),Med_48,NA,Mediterranean,Bacteria,WS1,uncultured organism,(uncultured organism),1,4-8 cm
Bacteria;WS1;uncultured organism;(uncultured organism),CS_48,NA,Caspian,Bacteria,WS1,uncultured organism,(uncultured organism),1,4-8 cm
Bacteria;Patescibacteria;Dojkabacteria;uncultured organism,CS_2_04,NA,Caspian,Bacteria,Patescibacteria,Dojkabacteria,uncultured organism,2,0-4 cm
Bacteria;Patescibacteria;Dojkabacteria;uncultured organism,CS,NA,Caspian,Bacteria,Patescibacteria,Dojkabacteria,uncultured organism,,
Bacteria;Patescibacteria;Dojkabacteria;uncultured organism,CS_2_1216,NA,Caspian,Bacteria,Patescibacteria,Dojkabacteria,uncultured organism,2,12-16 cm
Bacteria;Patescibacteria;Dojkabacteria;uncultured organism,Med_04,4,Mediterranean,Bacteria,Patescibacteria,Dojkabacteria,uncultured organism,1,0-4 cm
Bacteria;Patescibacteria;Dojkabacteria;uncultured organism,CS_2_2024,1,Caspian,Bacteria,Patescibacteria,Dojkabacteria,uncultured organism,2,20-24 cm
Bacteria;Patescibacteria;Dojkabacteria;uncultured organism,Med_1216,NA,Mediterranean,Bacteria,Patescibacteria,Dojkabacteria,uncultured organism,1,12-16 cm
Bacteria;Patescibacteria;Dojkabacteria;uncultured organism,CS_2_3235,NA,Caspian,Bacteria,Patescibacteria,Dojkabacteria,uncultured organism,2,32-35 cm
Bacteria;Patescibacteria;Dojkabacteria;uncultured organism,Med_1620,NA,Mediterranean,Bacteria,Patescibacteria,Dojkabacteria,uncultured organism,1,16-20 cm
Bacteria;Patescibacteria;Dojkabacteria;uncultured organism,CS_2_48,NA,Caspian,Bacteria,Patescibacteria,Dojkabacteria,uncultured organism,2,4-8 cm
Bacteria;Patescibacteria;Dojkabacteria;uncultured organism,Med_2428,1,Mediterranean,Bacteria,Patescibacteria,Dojkabacteria,uncultured organism,1,24-28 cm
Bacteria;Patescibacteria;Dojkabacteria;uncultured organism,CS_2_812,NA,Caspian,Bacteria,Patescibacteria,Dojkabacteria,uncultured organism,2,8-12 cm
Bacteria;Patescibacteria;Dojkabacteria;uncultured organism,Med_48,NA,Mediterranean,Bacteria,Patescibacteria,Dojkabacteria,uncultured organism,1,4-8 cm
Bacteria;Patescibacteria;Dojkabacteria;uncultured organism,CS_48,5,Caspian,Bacteria,Patescibacteria,Dojkabacteria,uncultured organism,1,4-8 cm
Bacteria;Chloroflexi;Dehalococcoidia;uncultured bacterium,CS_2_04,NA,Caspian,Bacteria,Chloroflexi,Dehalococcoidia,uncultured bacterium,2,0-4 cm
Bacteria;Chloroflexi;Dehalococcoidia;uncultured bacterium,CS,NA,Caspian,Bacteria,Chloroflexi,Dehalococcoidia,uncultured bacterium,,
Bacteria;Chloroflexi;Dehalococcoidia;uncultured bacterium,CS_2_1216,NA,Caspian,Bacteria,Chloroflexi,Dehalococcoidia,uncultured bacterium,2,12-16 cm
Bacteria;Chloroflexi;Dehalococcoidia;uncultured bacterium,Med_04,3,Mediterranean,Bacteria,Chloroflexi,Dehalococcoidia,uncultured bacterium,1,0-4 cm
Bacteria;Chloroflexi;Dehalococcoidia;uncultured bacterium,CS_2_2024,6,Caspian,Bacteria,Chloroflexi,Dehalococcoidia,uncultured bacterium,2,20-24 cm
Bacteria;Chloroflexi;Dehalococcoidia;uncultured bacterium,Med_1216,2,Mediterranean,Bacteria,Chloroflexi,Dehalococcoidia,uncultured bacterium,1,12-16 cm
Bacteria;Chloroflexi;Dehalococcoidia;uncultured bacterium,CS_2_3235,11,Caspian,Bacteria,Chloroflexi,Dehalococcoidia,uncultured bacterium,2,32-35 cm
Bacteria;Chloroflexi;Dehalococcoidia;uncultured bacterium,Med_1620,NA,Mediterranean,Bacteria,Chloroflexi,Dehalococcoidia,uncultured bacterium,1,16-20 cm
Bacteria;Chloroflexi;Dehalococcoidia;uncultured bacterium,CS_2_48,10,Caspian,Bacteria,Chloroflexi,Dehalococcoidia,uncultured bacterium,2,4-8 cm
Bacteria;Chloroflexi;Dehalococcoidia;uncultured bacterium,Med_2428,NA,Mediterranean,Bacteria,Chloroflexi,Dehalococcoidia,uncultured bacterium,1,24-28 cm
Bacteria;Chloroflexi;Dehalococcoidia;uncultured bacterium,CS_2_812,4,Caspian,Bacteria,Chloroflexi,Dehalococcoidia,uncultured bacterium,2,8-12 cm
Bacteria;Chloroflexi;Dehalococcoidia;uncultured bacterium,Med_48,1,Mediterranean,Bacteria,Chloroflexi,Dehalococcoidia,uncultured bacterium,1,4-8 cm
Bacteria;Chloroflexi;Dehalococcoidia;uncultured bacterium,CS_48,3,Caspian,Bacteria,Chloroflexi,Dehalococcoidia,uncultured bacterium,1,4-8 cm
Bacteria;NB1-j;marine metagenome;(marine metagenome),CS_2_04,NA,Caspian,Bacteria,NB1-j,marine metagenome,(marine metagenome),2,0-4 cm
Bacteria;NB1-j;marine metagenome;(marine metagenome),CS,NA,Caspian,Bacteria,NB1-j,marine metagenome,(marine metagenome),,
Bacteria;NB1-j;marine metagenome;(marine metagenome),CS_2_1216,NA,Caspian,Bacteria,NB1-j,marine metagenome,(marine metagenome),2,12-16 cm
Bacteria;NB1-j;marine metagenome;(marine metagenome),Med_04,3,Mediterranean,Bacteria,NB1-j,marine metagenome,(marine metagenome),1,0-4 cm
Bacteria;NB1-j;marine metagenome;(marine metagenome),CS_2_2024,NA,Caspian,Bacteria,NB1-j,marine metagenome,(marine metagenome),2,20-24 cm
Bacteria;NB1-j;marine metagenome;(marine metagenome),Med_1216,NA,Mediterranean,Bacteria,NB1-j,marine metagenome,(marine metagenome),1,12-16 cm
Bacteria;NB1-j;marine metagenome;(marine metagenome),CS_2_3235,NA,Caspian,Bacteria,NB1-j,marine metagenome,(marine metagenome),2,32-35 cm
Bacteria;NB1-j;marine metagenome;(marine metagenome),Med_1620,NA,Mediterranean,Bacteria,NB1-j,marine metagenome,(marine metagenome),1,16-20 cm
Bacteria;NB1-j;marine metagenome;(marine metagenome),CS_2_48,NA,Caspian,Bacteria,NB1-j,marine metagenome,(marine metagenome),2,4-8 cm
Bacteria;NB1-j;marine metagenome;(marine metagenome),Med_2428,2,Mediterranean,Bacteria,NB1-j,marine metagenome,(marine metagenome),1,24-28 cm
Bacteria;NB1-j;marine metagenome;(marine metagenome),CS_2_812,1,Caspian,Bacteria,NB1-j,marine metagenome,(marine metagenome),2,8-12 cm
Bacteria;NB1-j;marine metagenome;(marine metagenome),Med_48,NA,Mediterranean,Bacteria,NB1-j,marine metagenome,(marine metagenome),1,4-8 cm
Bacteria;NB1-j;marine metagenome;(marine metagenome),CS_48,NA,Caspian,Bacteria,NB1-j,marine metagenome,(marine metagenome),1,4-8 cm
Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales,CS_2_04,NA,Caspian,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,2,0-4 cm
Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales,CS,NA,Caspian,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,,
Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales,CS_2_1216,NA,Caspian,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,2,12-16 cm
Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales,Med_04,3,Mediterranean,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,1,0-4 cm
Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales,CS_2_2024,NA,Caspian,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,2,20-24 cm
Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales,Med_1216,NA,Mediterranean,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,1,12-16 cm
Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales,CS_2_3235,NA,Caspian,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,2,32-35 cm
Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales,Med_1620,4,Mediterranean,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,1,16-20 cm
Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales,CS_2_48,NA,Caspian,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,2,4-8 cm
Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales,Med_2428,NA,Mediterranean,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,1,24-28 cm
Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales,CS_2_812,NA,Caspian,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,2,8-12 cm
Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales,Med_48,NA,Mediterranean,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,1,4-8 cm
Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales,CS_48,4,Caspian,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,1,4-8 cm
Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales,CS_2_04,NA,Caspian,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,2,0-4 cm
Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales,CS,NA,Caspian,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,,
Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales,CS_2_1216,NA,Caspian,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,2,12-16 cm
Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales,Med_04,3,Mediterranean,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,1,0-4 cm
Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales,CS_2_2024,NA,Caspian,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,2,20-24 cm
Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales,Med_1216,NA,Mediterranean,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,1,12-16 cm
Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales,CS_2_3235,NA,Caspian,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,2,32-35 cm
Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales,Med_1620,NA,Mediterranean,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,1,16-20 cm
Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales,CS_2_48,NA,Caspian,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,2,4-8 cm
Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales,Med_2428,NA,Mediterranean,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,1,24-28 cm
Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales,CS_2_812,NA,Caspian,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,2,8-12 cm
Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales,Med_48,2,Mediterranean,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,1,4-8 cm
Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales,CS_48,NA,Caspian,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,1,4-8 cm
Bacteria;Firmicutes;Bacilli;Acholeplasmatales,CS_2_04,NA,Caspian,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,2,0-4 cm
Bacteria;Firmicutes;Bacilli;Acholeplasmatales,CS,NA,Caspian,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,,
Bacteria;Firmicutes;Bacilli;Acholeplasmatales,CS_2_1216,NA,Caspian,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,2,12-16 cm
Bacteria;Firmicutes;Bacilli;Acholeplasmatales,Med_04,3,Mediterranean,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,1,0-4 cm
Bacteria;Firmicutes;Bacilli;Acholeplasmatales,CS_2_2024,NA,Caspian,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,2,20-24 cm
Bacteria;Firmicutes;Bacilli;Acholeplasmatales,Med_1216,NA,Mediterranean,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,1,12-16 cm
Bacteria;Firmicutes;Bacilli;Acholeplasmatales,CS_2_3235,1,Caspian,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,2,32-35 cm
Bacteria;Firmicutes;Bacilli;Acholeplasmatales,Med_1620,NA,Mediterranean,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,1,16-20 cm
Bacteria;Firmicutes;Bacilli;Acholeplasmatales,CS_2_48,NA,Caspian,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,2,4-8 cm
Bacteria;Firmicutes;Bacilli;Acholeplasmatales,Med_2428,NA,Mediterranean,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,1,24-28 cm
Bacteria;Firmicutes;Bacilli;Acholeplasmatales,CS_2_812,NA,Caspian,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,2,8-12 cm
Bacteria;Firmicutes;Bacilli;Acholeplasmatales,Med_48,NA,Mediterranean,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,1,4-8 cm
Bacteria;Firmicutes;Bacilli;Acholeplasmatales,CS_48,NA,Caspian,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,1,4-8 cm
Bacteria;AncK6;uncultured bacterium;(uncultured bacterium),CS_2_04,NA,Caspian,Bacteria,AncK6,uncultured bacterium,(uncultured bacterium),2,0-4 cm
Bacteria;AncK6;uncultured bacterium;(uncultured bacterium),CS,NA,Caspian,Bacteria,AncK6,uncultured bacterium,(uncultured bacterium),,
Bacteria;AncK6;uncultured bacterium;(uncultured bacterium),CS_2_1216,NA,Caspian,Bacteria,AncK6,uncultured bacterium,(uncultured bacterium),2,12-16 cm
Bacteria;AncK6;uncultured bacterium;(uncultured bacterium),Med_04,3,Mediterranean,Bacteria,AncK6,uncultured bacterium,(uncultured bacterium),1,0-4 cm
Bacteria;AncK6;uncultured bacterium;(uncultured bacterium),CS_2_2024,NA,Caspian,Bacteria,AncK6,uncultured bacterium,(uncultured bacterium),2,20-24 cm
Bacteria;AncK6;uncultured bacterium;(uncultured bacterium),Med_1216,NA,Mediterranean,Bacteria,AncK6,uncultured bacterium,(uncultured bacterium),1,12-16 cm
Bacteria;AncK6;uncultured bacterium;(uncultured bacterium),CS_2_3235,1,Caspian,Bacteria,AncK6,uncultured bacterium,(uncultured bacterium),2,32-35 cm
Bacteria;AncK6;uncultured bacterium;(uncultured bacterium),Med_1620,6,Mediterranean,Bacteria,AncK6,uncultured bacterium,(uncultured bacterium),1,16-20 cm
Bacteria;AncK6;uncultured bacterium;(uncultured bacterium),CS_2_48,NA,Caspian,Bacteria,AncK6,uncultured bacterium,(uncultured bacterium),2,4-8 cm
Bacteria;AncK6;uncultured bacterium;(uncultured bacterium),Med_2428,NA,Mediterranean,Bacteria,AncK6,uncultured bacterium,(uncultured bacterium),1,24-28 cm
Bacteria;AncK6;uncultured bacterium;(uncultured bacterium),CS_2_812,1,Caspian,Bacteria,AncK6,uncultured bacterium,(uncultured bacterium),2,8-12 cm
Bacteria;AncK6;uncultured bacterium;(uncultured bacterium),Med_48,2,Mediterranean,Bacteria,AncK6,uncultured bacterium,(uncultured bacterium),1,4-8 cm
Bacteria;AncK6;uncultured bacterium;(uncultured bacterium),CS_48,NA,Caspian,Bacteria,AncK6,uncultured bacterium,(uncultured bacterium),1,4-8 cm
Bacteria;Nitrospinota;MT5B39;uncultured proteobacterium,CS_2_04,NA,Caspian,Bacteria,Nitrospinota,MT5B39,uncultured proteobacterium,2,0-4 cm
Bacteria;Nitrospinota;MT5B39;uncultured proteobacterium,CS,NA,Caspian,Bacteria,Nitrospinota,MT5B39,uncultured proteobacterium,,
Bacteria;Nitrospinota;MT5B39;uncultured proteobacterium,CS_2_1216,NA,Caspian,Bacteria,Nitrospinota,MT5B39,uncultured proteobacterium,2,12-16 cm
Bacteria;Nitrospinota;MT5B39;uncultured proteobacterium,Med_04,3,Mediterranean,Bacteria,Nitrospinota,MT5B39,uncultured proteobacterium,1,0-4 cm
Bacteria;Nitrospinota;MT5B39;uncultured proteobacterium,CS_2_2024,NA,Caspian,Bacteria,Nitrospinota,MT5B39,uncultured proteobacterium,2,20-24 cm
Bacteria;Nitrospinota;MT5B39;uncultured proteobacterium,Med_1216,NA,Mediterranean,Bacteria,Nitrospinota,MT5B39,uncultured proteobacterium,1,12-16 cm
Bacteria;Nitrospinota;MT5B39;uncultured proteobacterium,CS_2_3235,4,Caspian,Bacteria,Nitrospinota,MT5B39,uncultured proteobacterium,2,32-35 cm
Bacteria;Nitrospinota;MT5B39;uncultured proteobacterium,Med_1620,NA,Mediterranean,Bacteria,Nitrospinota,MT5B39,uncultured proteobacterium,1,16-20 cm
Bacteria;Nitrospinota;MT5B39;uncultured proteobacterium,CS_2_48,NA,Caspian,Bacteria,Nitrospinota,MT5B39,uncultured proteobacterium,2,4-8 cm
Bacteria;Nitrospinota;MT5B39;uncultured proteobacterium,Med_2428,NA,Mediterranean,Bacteria,Nitrospinota,MT5B39,uncultured proteobacterium,1,24-28 cm
Bacteria;Nitrospinota;MT5B39;uncultured proteobacterium,CS_2_812,NA,Caspian,Bacteria,Nitrospinota,MT5B39,uncultured proteobacterium,2,8-12 cm
Bacteria;Nitrospinota;MT5B39;uncultured proteobacterium,Med_48,NA,Mediterranean,Bacteria,Nitrospinota,MT5B39,uncultured proteobacterium,1,4-8 cm
Bacteria;Nitrospinota;MT5B39;uncultured proteobacterium,CS_48,NA,Caspian,Bacteria,Nitrospinota,MT5B39,uncultured proteobacterium,1,4-8 cm
Bacteria;TA06;uncultured bacterium SHA-114;(uncultured bacterium SHA-114),CS_2_04,NA,Caspian,Bacteria,TA06,uncultured bacterium SHA-114,(uncultured bacterium SHA-114),2,0-4 cm
Bacteria;TA06;uncultured bacterium SHA-114;(uncultured bacterium SHA-114),CS,NA,Caspian,Bacteria,TA06,uncultured bacterium SHA-114,(uncultured bacterium SHA-114),,
Bacteria;TA06;uncultured bacterium SHA-114;(uncultured bacterium SHA-114),CS_2_1216,NA,Caspian,Bacteria,TA06,uncultured bacterium SHA-114,(uncultured bacterium SHA-114),2,12-16 cm
Bacteria;TA06;uncultured bacterium SHA-114;(uncultured bacterium SHA-114),Med_04,3,Mediterranean,Bacteria,TA06,uncultured bacterium SHA-114,(uncultured bacterium SHA-114),1,0-4 cm
Bacteria;TA06;uncultured bacterium SHA-114;(uncultured bacterium SHA-114),CS_2_2024,NA,Caspian,Bacteria,TA06,uncultured bacterium SHA-114,(uncultured bacterium SHA-114),2,20-24 cm
Bacteria;TA06;uncultured bacterium SHA-114;(uncultured bacterium SHA-114),Med_1216,NA,Mediterranean,Bacteria,TA06,uncultured bacterium SHA-114,(uncultured bacterium SHA-114),1,12-16 cm
Bacteria;TA06;uncultured bacterium SHA-114;(uncultured bacterium SHA-114),CS_2_3235,NA,Caspian,Bacteria,TA06,uncultured bacterium SHA-114,(uncultured bacterium SHA-114),2,32-35 cm
Bacteria;TA06;uncultured bacterium SHA-114;(uncultured bacterium SHA-114),Med_1620,NA,Mediterranean,Bacteria,TA06,uncultured bacterium SHA-114,(uncultured bacterium SHA-114),1,16-20 cm
Bacteria;TA06;uncultured bacterium SHA-114;(uncultured bacterium SHA-114),CS_2_48,NA,Caspian,Bacteria,TA06,uncultured bacterium SHA-114,(uncultured bacterium SHA-114),2,4-8 cm
Bacteria;TA06;uncultured bacterium SHA-114;(uncultured bacterium SHA-114),Med_2428,NA,Mediterranean,Bacteria,TA06,uncultured bacterium SHA-114,(uncultured bacterium SHA-114),1,24-28 cm
Bacteria;TA06;uncultured bacterium SHA-114;(uncultured bacterium SHA-114),CS_2_812,NA,Caspian,Bacteria,TA06,uncultured bacterium SHA-114,(uncultured bacterium SHA-114),2,8-12 cm
